mese,origine,tonnellate,intra_ue
2023-05,HR,83.2,si
2023-05,HU,1322.7,si
2023-05,IN,1042.4,no
2023-05,JP,5.8,no
2023-05,KR,225.4,no
2023-05,LT,6.3,si
2023-05,LU,0.1,si
2023-05,LV,0.5,si
2023-05,MX,13.4,no
2023-05,NL,12808.8,si
2023-05,NO,1.6,no
2023-05,PL,705.5,si
2023-05,PT,12.6,si
2023-05,RO,6.5,si
2023-05,SE,93.7,si
2023-05,SI,127.1,si
2023-05,SK,14.9,si
2023-05,TR,58.0,no
2023-05,TW,1106.5,no
2023-05,US,277.2,no
2023-06,AL,52.6,no
2023-06,AO,0.0,no
2023-06,AT,125.3,si
2023-06,BE,10252.5,si
2023-06,BG,25.3,si
2023-06,CA,1.3,no
2023-06,CH,19.3,no
2023-06,CZ,155.0,si
2023-06,DE,5214.2,si
2023-06,DK,1.0,si
2023-06,EG,203.0,no
2023-06,ES,8777.7,si
2023-06,FI,0.0,si
2023-06,FR,4320.8,si
2023-06,GB,315.7,no
2023-06,GR,404.6,si
2023-06,HR,34.1,si
2023-06,HU,1268.7,si
2023-06,IN,678.4,no
2023-06,JP,4.1,no
2023-06,KR,0.2,no
2023-06,KW,0.0,no
2023-06,LT,10.5,si
2023-06,LU,0.1,si
2023-06,LV,1.1,si
2023-06,MT,0.1,si
2023-06,MX,7.5,no
2023-06,NL,2697.0,si
2023-06,PL,736.0,si
2023-06,PT,176.6,si
2023-06,RO,4.8,si
2023-06,SE,112.1,si
2023-06,SI,123.4,si
2023-06,TR,91.6,no
2023-06,TW,223.4,no
2023-06,US,1667.3,no
2023-07,AE,28.0,no
2023-07,AL,146.3,no
2023-07,AT,649.4,si
2023-07,BE,9716.2,si
2023-07,BG,58.5,si
2023-07,CA,4.1,no
2023-07,CH,40.1,no
2023-07,CN,0.8,no
2023-07,CZ,91.2,si
2023-07,DE,4739.1,si
2023-07,DK,2.1,si
2023-07,EG,182.2,no
2023-07,ES,17358.3,si
2023-07,FI,20.5,si
2023-07,FR,4496.3,si
2023-07,GB,314.8,no
2023-07,GR,4351.3,si
2023-07,HR,32.8,si
2023-07,HU,1150.8,si
2023-07,IN,354.5,no
2023-07,JP,0.6,no
2023-07,KR,0.9,no
2023-07,LT,9.3,si
2023-07,LU,0.1,si
2023-07,MX,9.3,no
2023-07,NL,9084.1,si
2023-07,PL,1849.3,si
2023-07,PT,105.0,si
2023-07,RO,0.0,si
2023-07,SE,164.7,si
2023-07,SI,435.2,si
2023-07,SK,0.2,si
2023-07,TR,18.1,no
2023-07,TW,301.0,no
2023-07,US,1324.9,no
2023-08,AL,25.5,no
2023-08,AT,129.1,si
2023-08,BA,3.2,no
2023-08,BE,5444.3,si
2023-08,BG,0.1,si
2023-08,BY,0.6,no
2023-08,CA,0.2,no
2023-08,CH,13.2,no
2023-08,CZ,28.9,si
2023-08,DE,3394.2,si
2023-08,DK,0.3,si
2023-08,EG,181.2,no
2023-08,ES,10899.0,si
2023-08,FI,0.0,si
2023-08,FR,3456.7,si
2023-08,GB,116.6,no
2023-08,GR,14203.6,si
2023-08,HR,1.7,si
2023-08,HU,936.8,si
2023-08,IN,484.9,no
2023-08,JP,0.9,no
2023-08,LT,14.2,si
2023-08,LU,0.3,si
2023-08,LV,0.6,si
2023-08,MX,6.4,no
2023-08,NL,8114.1,si
2023-08,PL,1691.5,si
2023-08,PT,7.5,si
2023-08,RO,1.3,si
2023-08,SE,45.2,si
2023-08,SI,309.4,si
2023-08,SK,19.7,si
2023-08,TR,98.2,no
2023-08,US,1023.9,no
2023-09,AL,111.5,no
2023-09,AT,119.3,si
2023-09,BE,9868.4,si
2023-09,BG,64.3,si
2023-09,CA,0.2,no
2023-09,CH,20.1,no
2023-09,CN,0.0,no
2023-09,CY,0.1,si
2023-09,CZ,33.9,si
2023-09,DE,4600.4,si
2023-09,DK,2.0,si
2023-09,EG,102.3,no
2023-09,ES,3932.8,si
2023-09,FR,3032.8,si
2023-09,GB,3486.0,no
2023-09,GR,4293.2,si
2023-09,HR,32.3,si
2023-09,HU,982.6,si
2023-09,IN,240.5,no
2023-09,JP,0.3,no
2023-09,KR,0.1,no
2023-09,LT,20.4,si
2023-09,LV,0.9,si
2023-09,MX,6.8,no
2023-09,MY,2283.2,no
2023-09,NL,9950.4,si
2023-09,NO,1.0,no
2023-09,PL,1547.9,si
2023-09,PT,12.1,si
2023-09,QV,5.6,no
2023-09,RO,0.3,si
2023-09,SE,131.5,si
2023-09,SI,473.6,si
2023-09,SK,6.9,si
2023-09,TR,57.2,no
2023-09,TW,423.4,no
2023-09,UA,1.8,no
2023-09,US,1330.6,no
2023-10,AL,115.0,no
2023-10,AT,119.7,si
2023-10,BE,11104.5,si
2023-10,BG,53.4,si
2023-10,CA,0.9,no
2023-10,CH,36.9,no
2023-10,CN,0.1,no
2023-10,CZ,35.7,si
2023-10,DE,5390.2,si
2023-10,DK,0.3,si
2023-10,EG,676.3,no
2023-10,ES,4177.3,si
2023-10,FI,0.1,si
2023-10,FR,6514.5,si
2023-10,GB,4411.5,no
2023-10,GR,14544.9,si
2023-10,HR,39.7,si
2023-10,HU,1057.6,si
2023-10,IN,660.7,no
2023-10,JP,7.8,no
2023-10,KR,0.2,no
2023-10,LT,10.7,si
2023-10,LU,1.0,si
2023-10,LV,10.5,si
2023-10,MR,0.0,no
2023-10,MX,3.9,no
2023-10,NL,16941.8,si
2023-10,PL,2327.0,si
2023-10,PT,16.5,si
2023-10,RO,1.6,si
2023-10,SE,180.4,si
2023-10,SI,197.2,si
2023-10,SK,0.0,si
2023-10,TH,0.6,no
2023-10,TR,15.4,no
2023-10,TW,484.4,no
2023-10,US,709.6,no
2023-10,UZ,17.6,no
2023-11,AL,107.6,no
2023-11,AR,0.0,no
2023-11,AT,234.4,si
2023-11,AZ,21.0,no
2023-11,BE,8228.8,si
2023-11,BG,26.4,si
2023-11,CA,0.1,no
2023-11,CH,23.5,no
2023-11,CN,0.2,no
2023-11,CZ,60.5,si
2023-11,DE,3827.4,si
2023-11,DK,3.8,si
2023-11,EG,347.6,no
2023-11,ES,5611.0,si
2023-11,FR,3950.7,si
2023-11,GB,425.3,no
2023-11,GR,4326.4,si
2023-11,HR,31.0,si
2023-11,HU,1008.6,si
2023-11,IN,1493.7,no
2023-11,JP,5.6,no
2023-11,KR,0.1,no
2023-11,LV,1.6,si
2023-11,MX,10.3,no
2023-11,NL,8616.0,si
2023-11,PL,1756.3,si
2023-11,PT,46.3,si
2023-11,RO,0.3,si
2023-11,SE,253.3,si
2023-11,SI,315.6,si
2023-11,TR,0.8,no
2023-11,TW,140.4,no
2023-11,US,2033.9,no
2023-11,UZ,140.8,no
2023-12,AL,23.5,no
2023-12,AT,162.5,si
2023-12,BE,7165.0,si
2023-12,CA,0.1,no
2023-12,CH,18.6,no
2023-12,CN,0.7,no
2023-12,CZ,31.8,si
2023-12,DE,2959.8,si
2023-12,DK,0.1,si
2023-12,EG,349.4,no
2023-12,ES,8377.0,si
2023-12,FR,3540.5,si
2023-12,GB,101.2,no
2023-12,GR,4164.9,si
2023-12,HR,0.8,si
2023-12,HU,1086.5,si
2023-12,IN,100.0,no
2023-12,LU,0.1,si
2023-12,MX,6.9,no
2023-12,NL,4988.2,si
2023-12,NO,0.0,no
2023-12,PL,1028.3,si
2023-12,PT,61.6,si
2023-12,RO,0.2,si
2023-12,SA,0.0,no
2023-12,SE,200.9,si
2023-12,SI,378.7,si
2023-12,SK,0.1,si
2023-12,TR,37.6,no
2023-12,TW,401.4,no
2023-12,UA,2.1,no
2023-12,US,23.7,no
2023-12,UZ,848.4,no
2024-01,AL,65.3,no
2024-01,AT,161.6,si
2024-01,BE,8607.6,si
2024-01,BG,12.5,si
2024-01,BR,0.0,no
2024-01,CH,17.3,no
2024-01,CZ,39.6,si
2024-01,DE,4967.8,si
2024-01,DK,0.1,si
2024-01,EG,204.6,no
2024-01,ES,2561.1,si
2024-01,FI,58.7,si
2024-01,FR,4040.6,si
2024-01,GB,4294.5,no
2024-01,GH,0.0,no
2024-01,GR,347.6,si
2024-01,HR,89.3,si
2024-01,HU,710.6,si
2024-01,IN,125.7,no
2024-01,JP,7.2,no
2024-01,KR,39.8,no
2024-01,LT,26.8,si
2024-01,LU,2.1,si
2024-01,LV,16.1,si
2024-01,MX,6.3,no
2024-01,MY,1783.6,no
2024-01,NL,14470.8,si
2024-01,NO,0.2,no
2024-01,PL,874.9,si
2024-01,PT,1.4,si
2024-01,QV,1.8,no
2024-01,RO,0.5,si
2024-01,SE,310.8,si
2024-01,SI,65.7,si
2024-01,SK,0.1,si
2024-01,TR,78.7,no
2024-01,UA,2.8,no
2024-01,US,531.2,no
2024-01,UZ,277.2,no
2024-02,AL,70.6,no
2024-02,AT,214.0,si
2024-02,BE,8966.0,si
2024-02,CA,0.4,no
2024-02,CH,20.4,no
2024-02,CZ,31.7,si
2024-02,DE,4495.8,si
2024-02,DK,0.2,si
2024-02,EG,600.0,no
2024-02,ES,1764.7,si
2024-02,FI,0.1,si
2024-02,FR,7608.5,si
2024-02,GB,252.4,no
2024-02,GR,446.6,si
2024-02,HR,56.2,si
2024-02,HU,1085.8,si
2024-02,IE,0.7,si
2024-02,IN,45.6,no
2024-02,JP,0.3,no
2024-02,KR,59.4,no
2024-02,LT,3.0,si
2024-02,LU,0.1,si
2024-02,LV,25.6,si
2024-02,MX,7.1,no
2024-02,MY,3108.3,no
2024-02,NL,8804.9,si
2024-02,PL,688.8,si
2024-02,PT,1.3,si
2024-02,QV,0.0,no
2024-02,RO,2.1,si
2024-02,SA,63.0,no
2024-02,SE,291.0,si
2024-02,SI,264.4,si
2024-02,SK,0.8,si
2024-02,US,2142.6,no
2024-03,AL,87.0,no
2024-03,AR,0.0,no
2024-03,AT,259.0,si
2024-03,AZ,205.6,no
2024-03,BE,9963.6,si
2024-03,BG,10.9,si
2024-03,CA,2.4,no
2024-03,CH,29.7,no
2024-03,CN,0.6,no
2024-03,CZ,50.4,si
2024-03,DE,5713.3,si
2024-03,DK,6.7,si
2024-03,EG,412.9,no
2024-03,ES,9437.7,si
2024-03,FR,3453.5,si
2024-03,GB,287.5,no
2024-03,GR,14320.5,si
2024-03,HR,40.9,si
2024-03,HU,1355.7,si
2024-03,IE,1.5,si
2024-03,IN,300.5,no
2024-03,JP,0.3,no
2024-03,KR,0.1,no
2024-03,LT,23.6,si
2024-03,LU,0.2,si
2024-03,LV,26.2,si
2024-03,MX,13.0,no
2024-03,NL,9102.0,si
2024-03,PL,1527.5,si
2024-03,QV,5.0,no
2024-03,RO,49.8,si
2024-03,SE,138.0,si
2024-03,SI,138.5,si
2024-03,SK,0.0,si
2024-03,TN,0.2,no
2024-03,TR,14.7,no
2024-03,UA,1.7,no
2024-03,US,1830.4,no
2024-04,AL,23.5,no
2024-04,AT,175.0,si
2024-04,AZ,20.9,no
2024-04,BE,8392.4,si
2024-04,BG,8.6,si
2024-04,CH,29.3,no
2024-04,CZ,15.2,si
2024-04,DE,3907.9,si
2024-04,DK,1.2,si
2024-04,EE,0.6,si
2024-04,EG,461.0,no
2024-04,ES,15124.2,si
2024-04,FR,2848.5,si
2024-04,GB,211.4,no
2024-04,GR,14262.5,si
2024-04,HR,43.8,si
2024-04,HU,813.6,si
2024-04,IN,739.1,no
2024-04,JP,2.6,no
2024-04,KR,0.4,no
2024-04,LV,46.5,si
2024-04,MX,5.4,no
2024-04,NL,7474.3,si
2024-04,PL,1681.0,si
2024-04,PT,9.3,si
2024-04,RO,20.9,si
2024-04,SE,150.3,si
2024-04,SI,64.9,si
2024-04,SK,0.5,si
2024-04,TR,28.1,no
2024-04,TW,401.7,no
2024-04,UA,1.8,no
2024-04,US,2219.9,no
2024-04,UZ,213.3,no
2024-05,AE,26.8,no
2024-05,AL,64.2,no
2024-05,AT,82.8,si
2024-05,AZ,40.7,no
2024-05,BE,9622.0,si
2024-05,BG,1.8,si
2024-05,BR,0.8,no
2024-05,CA,1.3,no
2024-05,CH,35.6,no
2024-05,CZ,53.7,si
2024-05,DE,4002.6,si
2024-05,DK,0.4,si
2024-05,EE,45.4,si
2024-05,EG,371.7,no
2024-05,ES,9562.7,si
2024-05,FI,0.1,si
2024-05,FR,2865.2,si
2024-05,GB,166.3,no
2024-05,GR,14194.5,si
2024-05,HR,24.3,si
2024-05,HU,1133.8,si
2024-05,IN,610.9,no
2024-05,JP,9.1,no
2024-05,KR,0.4,no
2024-05,LT,18.5,si
2024-05,LU,0.2,si
2024-05,LV,1.0,si
2024-05,MT,0.0,si
2024-05,MX,6.3,no
2024-05,MY,4083.4,no
2024-05,NL,8576.6,si
2024-05,NO,0.6,no
2024-05,PL,1924.9,si
2024-05,PT,121.4,si
2024-05,QV,0.0,no
2024-05,RO,0.7,si
2024-05,SE,126.4,si
2024-05,SI,207.2,si
2024-05,SK,51.9,si
2024-05,TR,26.5,no
2024-05,TW,301.1,no
2024-05,UA,2.6,no
2024-05,US,1466.2,no
2024-05,UZ,1078.3,no
2024-06,AL,29.5,no
2024-06,AT,284.5,si
2024-06,BE,7833.6,si
2024-06,BG,18.6,si
2024-06,CA,0.8,no
2024-06,CH,24.6,no
2024-06,CN,1.7,no
2024-06,CZ,28.5,si
2024-06,DE,4091.2,si
2024-06,DK,0.1,si
2024-06,EE,0.1,si
2024-06,EG,348.9,no
2024-06,ES,9363.4,si
2024-06,FR,2595.6,si
2024-06,GB,6847.9,no
2024-06,GR,19001.6,si
2024-06,HR,82.2,si
2024-06,HU,889.4,si
2024-06,IE,0.0,si
2024-06,IN,399.4,no
2024-06,JP,0.4,no
2024-06,LT,16.3,si
2024-06,LU,0.0,si
2024-06,LV,1.3,si
2024-06,MX,4.8,no
2024-06,NL,11701.8,si
2024-06,PL,2242.8,si
2024-06,PT,119.8,si
2024-06,QV,7.1,no
2024-06,RO,0.0,si
2024-06,SE,256.9,si
2024-06,SI,19.8,si
2024-06,SK,2.6,si
2024-06,TR,15.5,no
2024-06,TW,200.6,no
2024-06,US,2662.6,no
2024-07,AE,59.9,no
2024-07,AL,64.1,no
2024-07,AT,613.0,si
2024-07,AZ,224.4,no
2024-07,BE,13065.9,si
2024-07,BG,0.0,si
2024-07,CH,42.2,no
2024-07,CI,0.2,no
2024-07,CN,0.7,no
2024-07,CZ,42.5,si
2024-07,DE,4712.7,si
2024-07,DK,4.3,si
2024-07,EE,0.6,si
2024-07,EG,309.9,no
2024-07,ES,33550.9,si
2024-07,FI,0.1,si
2024-07,FR,2823.0,si
2024-07,GB,457.7,no
2024-07,GR,14343.8,si
2024-07,HR,59.7,si
2024-07,HU,688.2,si
2024-07,IN,375.4,no
2024-07,JP,0.6,no
2024-07,KR,0.4,no
2024-07,LT,12.8,si
2024-07,LU,0.7,si
2024-07,LV,2.4,si
2024-07,MT,6.2,si
2024-07,MX,10.7,no
2024-07,MY,4597.0,no
2024-07,NL,8744.2,si
2024-07,NO,0.1,no
2024-07,PL,2205.8,si
2024-07,PT,5.3,si
2024-07,QV,24.3,no
2024-07,RO,1.0,si
2024-07,SE,143.9,si
2024-07,SG,0.0,no
2024-07,SI,71.9,si
2024-07,SK,1.0,si
2024-07,TR,79.7,no
2024-07,TW,200.8,no
2024-07,US,1934.8,no
2024-07,UZ,17.8,no
2024-07,XS,0.4,no
2024-08,AT,94.7,si
2024-08,AZ,121.3,no
2024-08,BE,3388.6,si
2024-08,BG,21.3,si
2024-08,CA,0.2,no
2024-08,CH,14.4,no
2024-08,CN,1.4,no
2024-08,CZ,13.8,si
2024-08,DE,2529.2,si
2024-08,DK,3.9,si
2024-08,EG,303.9,no
2024-08,ES,6164.3,si
2024-08,FI,0.5,si
2024-08,FR,2255.7,si
2024-08,GB,2819.1,no
2024-08,GR,4300.7,si
2024-08,HU,499.8,si
2024-08,IE,0.1,si
2024-08,IN,20.1,no
2024-08,JP,7.0,no
2024-08,LT,14.4,si
2024-08,LU,0.4,si
2024-08,LV,0.1,si
2024-08,MX,5.0,no
2024-08,NL,10932.8,si
2024-08,PL,1531.2,si
2024-08,PT,41.9,si
2024-08,QV,0.1,no
2024-08,RO,0.1,si
2024-08,SA,21.0,no
2024-08,SE,164.9,si
2024-08,SI,53.2,si
2024-08,SK,0.0,si
2024-08,TM,43.1,no
2024-08,TR,38.2,no
2024-08,UA,2.6,no
2024-08,US,2699.8,no
2024-09,AL,43.4,no
2024-09,AT,209.6,si
2024-09,BE,10971.0,si
2024-09,BG,1.7,si
2024-09,CH,23.5,no
2024-09,CN,0.6,no
2024-09,CZ,23.4,si
2024-09,DE,4123.7,si
2024-09,DK,137.0,si
2024-09,EG,326.0,no
2024-09,ES,10016.2,si
2024-09,FI,0.1,si
2024-09,FR,3177.9,si
2024-09,GB,342.6,no
2024-09,GR,356.4,si
2024-09,HR,17.4,si
2024-09,HU,573.2,si
2024-09,IE,0.0,si
2024-09,IN,37.1,no
2024-09,JP,0.0,no
2024-09,KR,0.5,no
2024-09,LT,6.6,si
2024-09,LU,0.1,si
2024-09,LV,0.4,si
2024-09,MX,11.6,no
2024-09,MY,0.1,no
2024-09,NL,15376.8,si
2024-09,PL,2757.5,si
2024-09,PT,245.0,si
2024-09,QV,3.2,no
2024-09,RO,0.3,si
2024-09,SE,99.6,si
2024-09,SI,40.6,si
2024-09,SK,0.4,si
2024-09,TR,24.0,no
2024-09,UA,0.5,no
2024-09,US,2228.3,no
2024-10,AE,39.9,no
2024-10,AL,17.8,no
2024-10,AT,227.1,si
2024-10,BA,54.1,no
2024-10,BE,13744.9,si
2024-10,BG,1.9,si
2024-10,CA,1.3,no
2024-10,CH,17.2,no
2024-10,CN,0.8,no
2024-10,CY,109.0,si
2024-10,CZ,31.2,si
2024-10,DE,4504.9,si
2024-10,DK,25.1,si
2024-10,EG,263.8,no
2024-10,ES,9043.6,si
2024-10,ET,0.0,no
2024-10,FI,0.0,si
2024-10,FR,3176.4,si
2024-10,GB,3197.7,no
2024-10,GR,8300.6,si
2024-10,HR,61.7,si
2024-10,HU,749.0,si
2024-10,ID,3.6,no
2024-10,IN,298.7,no
2024-10,JP,2.0,no
2024-10,KR,0.3,no
2024-10,LT,5.3,si
2024-10,LV,1.9,si
2024-10,MT,2.5,si
2024-10,MX,8.6,no
2024-10,MY,4099.5,no
2024-10,NL,9406.1,si
2024-10,NO,0.1,no
2024-10,PL,2225.0,si
2024-10,PT,94.7,si
2024-10,QV,16.4,no
2024-10,RO,0.2,si
2024-10,SE,179.6,si
2024-10,SI,1935.2,si
2024-10,SK,3.1,si
2024-10,TR,23.7,no
2024-10,US,627.9,no
2024-10,UZ,180.0,no
2024-11,AL,25.5,no
2024-11,AT,169.1,si
2024-11,AZ,455.9,no
2024-11,BA,135.3,no
2024-11,BE,13158.8,si
2024-11,BG,1.7,si
2024-11,BR,1.2,no
2024-11,CH,31.4,no
2024-11,CZ,25.6,si
2024-11,DE,3364.8,si
2024-11,DK,5.0,si
2024-11,EG,442.9,no
2024-11,ES,3966.0,si
2024-11,FI,0.0,si
2024-11,FR,2452.7,si
2024-11,GB,3295.1,no
2024-11,GR,13120.6,si
2024-11,HR,22.2,si
2024-11,HU,971.1,si
2024-11,IE,47.4,si
2024-11,IN,316.9,no
2024-11,JP,0.9,no
2024-11,KR,0.1,no
2024-11,LT,6.4,si
2024-11,LV,0.2,si
2024-11,MX,6.6,no
2024-11,MY,18.0,no
2024-11,NL,12247.3,si
2024-11,PL,1053.7,si
2024-11,PT,26.0,si
2024-11,QV,1.3,no
2024-11,RO,1.6,si
2024-11,SA,105.0,no
2024-11,SE,216.1,si
2024-11,SI,33.0,si
2024-11,SK,22.2,si
2024-11,TR,22.2,no
2024-11,US,1707.8,no
2024-11,UZ,89.4,no
2024-12,AE,40.2,no
2024-12,AL,20.4,no
2024-12,AT,174.1,si
2024-12,AZ,271.6,no
2024-12,BA,108.5,no
2024-12,BE,6809.0,si
2024-12,BG,0.1,si
2024-12,CA,0.4,no
2024-12,CH,24.5,no
2024-12,CN,17.7,no
2024-12,CY,72.5,si
2024-12,CZ,19.0,si
2024-12,DE,2654.3,si
2024-12,DK,1.8,si
2024-12,EE,15.8,si
2024-12,EG,324.2,no
2024-12,ES,3629.3,si
2024-12,ET,0.2,no
2024-12,FI,1.8,si
2024-12,FR,1978.0,si
2024-12,GB,2810.9,no
2024-12,GR,255.4,si
2024-12,HR,60.9,si
2024-12,HU,889.9,si
2024-12,IN,100.4,no
2024-12,IQ,0.0,no
2024-12,JO,22.0,no
2024-12,JP,0.3,no
2024-12,LT,7.0,si
2024-12,LV,1.2,si
2024-12,MX,5.6,no
2024-12,NL,2923.6,si
2024-12,NO,0.0,no
2024-12,OM,0.1,no
2024-12,PL,620.4,si
2024-12,PT,20.1,si
2024-12,RO,0.9,si
2024-12,SA,21.0,no
2024-12,SE,67.7,si
2024-12,SI,39.7,si
2024-12,SK,57.6,si
2024-12,TR,3009.4,no
2024-12,TW,1.1,no
2024-12,UA,2.0,no
2024-12,US,1886.0,no
2024-12,UZ,126.0,no
2025-01,AL,65.8,no
2025-01,AT,137.5,si
2025-01,AZ,554.4,no
2025-01,BE,9158.2,si
2025-01,BG,2.5,si
2025-01,CA,1.2,no
2025-01,CH,14.0,no
2025-01,CN,18.6,no
2025-01,CY,14.9,si
2025-01,CZ,24.6,si
2025-01,DE,2771.8,si
2025-01,DK,10.5,si
2025-01,EE,60.0,si
2025-01,EG,41.4,no
2025-01,ES,2471.7,si
2025-01,FR,3057.0,si
2025-01,GB,2073.4,no
2025-01,GR,4396.5,si
2025-01,HR,83.0,si
2025-01,HU,606.8,si
2025-01,IN,498.6,no
2025-01,IQ,2.9,no
2025-01,JP,7.8,no
2025-01,KR,0.6,no
2025-01,LT,9.6,si
2025-01,LU,0.2,si
2025-01,LV,1.4,si
2025-01,MX,5.1,no
2025-01,NL,21697.0,si
2025-01,PL,1137.3,si
2025-01,PT,26.6,si
2025-01,RO,41.9,si
2025-01,SE,114.1,si
2025-01,SI,58.1,si
2025-01,SK,13.1,si
2025-01,TR,36.3,no
2025-01,TW,140.6,no
2025-01,UA,7.9,no
2025-01,US,1470.6,no
2025-01,UZ,54.0,no
2025-01,VN,0.8,no
2025-02,AL,54.5,no
2025-02,AT,169.8,si
2025-02,AZ,164.9,no
2025-02,BE,9348.5,si
2025-02,BG,1.2,si
2025-02,CH,23.0,no
2025-02,CN,22.2,no
2025-02,CY,72.9,si
2025-02,CZ,16.3,si
2025-02,DE,3853.6,si
2025-02,DK,20.5,si
2025-02,EE,24.2,si
2025-02,EG,305.8,no
2025-02,ES,7713.0,si
2025-02,ET,0.1,no
2025-02,FI,0.0,si
2025-02,FR,3386.2,si
2025-02,GB,2754.8,no
2025-02,GR,10736.6,si
2025-02,HR,82.9,si
2025-02,HU,937.9,si
2025-02,IE,0.1,si
2025-02,IN,339.3,no
2025-02,JP,1.5,no
2025-02,KR,0.3,no
2025-02,LT,0.0,si
2025-02,LU,0.2,si
2025-02,LV,1.6,si
2025-02,MX,9.5,no
2025-02,NL,21869.6,si
2025-02,PL,1620.3,si
2025-02,PT,2.5,si
2025-02,QV,1.9,no
2025-02,RO,0.6,si
2025-02,SE,104.0,si
2025-02,SI,41.6,si
2025-02,SK,37.1,si
2025-02,TR,17.8,no
2025-02,TW,0.2,no
2025-02,UA,7.3,no
2025-02,US,907.8,no
2025-02,VN,0.8,no
2025-03,AL,29.5,no
2025-03,AT,58.3,si
2025-03,BE,9857.9,si
2025-03,BG,0.8,si
2025-03,BR,0.2,no
2025-03,CA,0.7,no
2025-03,CH,67.7,no
2025-03,CN,71.9,no
2025-03,CY,97.7,si
2025-03,CZ,33.4,si
2025-03,DE,4463.7,si
2025-03,DK,14.7,si
2025-03,EE,0.1,si
2025-03,EG,128.1,no
2025-03,ES,5294.3,si
2025-03,FR,3408.7,si
2025-03,GB,425.7,no
2025-03,GR,4730.2,si
2025-03,HR,41.9,si
2025-03,HU,1107.7,si
2025-03,IE,2.9,si
2025-03,IN,615.3,no
2025-03,JP,0.5,no
2025-03,KR,1.0,no
2025-03,LT,0.0,si
2025-03,LV,0.1,si
2025-03,MT,2.8,si
2025-03,MX,4.7,no
2025-03,MY,4905.6,no
2025-03,NL,12370.4,si
2025-03,NO,0.0,no
2025-03,PL,2969.3,si
2025-03,RO,0.0,si
2025-03,SA,258.0,no
2025-03,SE,161.3,si
2025-03,SI,77.1,si
2025-03,SK,89.1,si
2025-03,TH,0.4,no
2025-03,TR,4.1,no
2025-03,UA,6.5,no
2025-03,US,922.1,no
2025-03,UZ,180.0,no
2025-04,AL,3.3,no
2025-04,AT,36.1,si
2025-04,AZ,20.0,no
2025-04,BE,12443.8,si
2025-04,BG,0.4,si
2025-04,CA,0.2,no
2025-04,CH,27.2,no
2025-04,CN,0.5,no
2025-04,CY,47.1,si
2025-04,CZ,19.5,si
2025-04,DE,2820.0,si
2025-04,DK,37.0,si
2025-04,EG,245.3,no
2025-04,ES,3199.5,si
2025-04,FI,0.0,si
2025-04,FR,3434.4,si
2025-04,GB,7917.5,no
2025-04,GR,7407.6,si
2025-04,HR,76.3,si
2025-04,HU,852.3,si
2025-04,ID,7.2,no
2025-04,IE,0.2,si
2025-04,IN,1258.0,no
2025-04,JP,2.7,no
2025-04,KR,0.1,no
2025-04,LT,26.3,si
2025-04,LV,1.7,si
2025-04,MX,8.6,no
2025-04,NL,15564.4,si
2025-04,PL,1416.1,si
2025-04,QV,0.9,no
2025-04,RO,0.1,si
2025-04,SE,71.1,si
2025-04,SI,49.1,si
2025-04,SK,260.4,si
2025-04,TR,39.6,no
2025-04,TW,0.5,no
2025-04,US,1053.5,no
2025-04,UZ,906.1,no
2025-05,AE,20.0,no
2025-05,AL,19.9,no
2025-05,AT,203.9,si
2025-05,BE,9703.1,si
2025-05,BG,86.3,si
2025-05,CA,0.2,no
2025-05,CH,20.1,no
2025-05,CY,55.4,si
2025-05,CZ,46.2,si
2025-05,DE,2582.9,si
2025-05,DK,12.0,si
2025-05,EE,0.0,si
2025-05,EG,579.0,no
2025-05,ES,5656.2,si
2025-05,FI,0.4,si
2025-05,FR,2878.5,si
2025-05,GB,4710.5,no
2025-05,GR,7526.8,si
2025-05,HR,84.8,si
2025-05,HU,703.2,si
2025-05,IE,0.6,si
2025-05,IN,361.7,no
2025-05,JP,0.2,no
2025-05,KR,0.5,no
2025-05,LV,0.9,si
2025-05,MT,945.4,si
2025-05,MX,7.6,no
2025-05,MY,3862.5,no
2025-05,NL,19128.6,si
2025-05,PL,2279.4,si
2025-05,PT,3.4,si
2025-05,RO,0.1,si
2025-05,SA,43.0,no
2025-05,SE,108.5,si
2025-05,SI,19.5,si
2025-05,SK,58.0,si
2025-05,TR,40.5,no
2025-05,US,2764.0,no
2025-05,UZ,360.0,no
2025-06,AL,32.4,no
2025-06,AT,384.3,si
2025-06,AZ,19.0,no
2025-06,BE,9038.6,si
2025-06,CA,0.3,no
2025-06,CH,19.4,no
2025-06,CN,32.3,no
2025-06,CY,49.4,si
2025-06,CZ,42.4,si
2025-06,DE,4882.4,si
2025-06,DK,0.8,si
2025-06,EE,42.0,si
2025-06,EG,508.1,no
2025-06,ES,5068.6,si
2025-06,FI,0.0,si
2025-06,FR,4071.7,si
2025-06,GB,2777.4,no
2025-06,GR,7687.1,si
2025-06,HR,105.4,si
2025-06,HU,709.7,si
2025-06,IE,0.8,si
2025-06,IN,321.8,no
2025-06,JP,1.4,no
2025-06,KR,0.2,no
2025-06,LT,0.0,si
2025-06,LV,1.3,si
2025-06,MT,1512.3,si
2025-06,MX,10.0,no
2025-06,MY,0.1,no
2025-06,NL,20776.0,si
2025-06,PL,2509.9,si
2025-06,PT,15.9,si
2025-06,RO,0.4,si
2025-06,SA,63.2,no
2025-06,SE,94.1,si
2025-06,SI,46.4,si
